"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","02-Aug-2023","19","137.99","0.00","7041.844","-","0.000"
"USEP","02-Aug-2023","20","143.22","0.00","7067.424","-","0.000"
"USEP","02-Aug-2023","21","143.32","0.00","7074.025","-","0.000"
"USEP","02-Aug-2023","22","135.15","0.00","7029.826","-","0.000"
"USEP","02-Aug-2023","23","135.00","0.00","6972.731","-","0.000"
"USEP","02-Aug-2023","24","135.06","0.00","6953.557","-","0.000"
"USEP","02-Aug-2023","25","132.10","0.00","6881.750","-","0.000"
"USEP","02-Aug-2023","26","132.10","0.00","6880.115","-","0.000"
"USEP","02-Aug-2023","27","132.10","0.00","6895.025","-","0.000"
"USEP","02-Aug-2023","28","135.15","0.00","6948.383","-","0.000"
"USEP","02-Aug-2023","29","143.21","0.00","7023.281","-","0.000"
"USEP","02-Aug-2023","30","180.16","0.00","7099.739","-","0.000"
"USEP","02-Aug-2023","31","188.63","0.00","7125.250","-","0.000"
"USEP","02-Aug-2023","32","244.32","0.00","7152.923","-","0.000"
"USEP","02-Aug-2023","33","335.79","4500.00","7181.421","-","13.400"
"USEP","02-Aug-2023","34","484.76","4500.00","7201.271","-","13.400"
"USEP","02-Aug-2023","35","341.96","4500.00","7184.815","-","11.000"
"USEP","02-Aug-2023","36","188.18","0.00","7135.986","-","0.000"
"USEP","02-Aug-2023","37","167.49","0.00","7076.370","-","0.000"
"USEP","02-Aug-2023","38","168.82","0.00","7087.155","-","0.000"
"USEP","02-Aug-2023","39","195.24","0.00","7118.014","-","0.000"
"USEP","02-Aug-2023","40","195.09","0.00","7127.129","-","0.000"
"USEP","02-Aug-2023","41","212.81","0.00","7147.302","-","0.000"
"USEP","02-Aug-2023","42","235.89","0.00","7150.195","-","0.000"
"USEP","02-Aug-2023","43","220.82","0.00","7118.327","-","0.000"
"USEP","02-Aug-2023","44","162.56","0.00","7021.482","-","0.000"
"USEP","02-Aug-2023","45","191.88","0.00","6888.445","-","0.000"
"USEP","02-Aug-2023","46","147.35","0.00","6745.443","-","0.000"
"USEP","02-Aug-2023","47","146.12","0.00","6609.717","-","0.000"
"USEP","02-Aug-2023","48","137.11","0.00","6430.763","-","0.000"
"USEP","03-Aug-2023","1","132.01","0.00","6247.235","-","0.000"
"USEP","03-Aug-2023","2","131.77","0.00","6113.314","-","0.000"
"USEP","03-Aug-2023","3","131.82","0.00","6059.548","-","0.000"
"USEP","03-Aug-2023","4","131.79","0.00","5994.829","-","0.000"
"USEP","03-Aug-2023","5","127.29","0.00","5946.595","-","0.000"
"USEP","03-Aug-2023","6","124.07","0.00","5896.259","-","0.000"
"USEP","03-Aug-2023","7","121.78","0.00","5844.680","-","0.000"
"USEP","03-Aug-2023","8","122.89","0.00","5839.039","-","0.000"
"USEP","03-Aug-2023","9","121.85","0.00","5819.274","-","0.000"
"USEP","03-Aug-2023","10","122.16","0.00","5847.588","-","0.000"
"USEP","03-Aug-2023","11","131.79","0.00","5925.875","-","0.000"
"USEP","03-Aug-2023","12","134.13","0.00","6077.480","-","0.000"
"USEP","03-Aug-2023","13","162.05","0.00","6246.907","-","0.000"
"USEP","03-Aug-2023","14","162.09","0.00","6411.787","-","0.000"
"USEP","03-Aug-2023","15","235.71","0.00","6600.816","-","0.000"
"USEP","03-Aug-2023","16","450.47","0.00","6794.219","-","0.000"
"USEP","03-Aug-2023","17","513.18","0.00","6984.639","-","0.000"
"USEP","03-Aug-2023","18","605.17","0.00","7065.650","-","0.000"
"USEP","03-Aug-2023","19","224.56","0.00","7095.674","-","0.000"
"USEP","03-Aug-2023","20","225.56","0.00","7124.619","-","0.000"
"USEP","03-Aug-2023","21","185.12","0.00","7104.968","-","0.000"
"USEP","03-Aug-2023","22","135.11","0.00","7044.786","-","0.000"
"USEP","03-Aug-2023","23","132.11","0.00","6990.310","-","0.000"
"USEP","03-Aug-2023","24","138.03","0.00","6938.229","-","0.000"
"USEP","03-Aug-2023","25","146.43","0.00","6943.547","-","0.000"
"USEP","03-Aug-2023","26","148.18","0.00","6974.948","-","0.000"
"USEP","03-Aug-2023","27","148.16","0.00","7010.349","-","0.000"
"USEP","03-Aug-2023","28","168.75","0.00","7062.807","-","0.000"
"USEP","03-Aug-2023","29","194.21","0.00","7112.055","-","0.000"
"USEP","03-Aug-2023","30","199.29","0.00","7120.872","-","0.000"
"USEP","03-Aug-2023","31","222.09","0.00","7128.332","-","0.000"
"USEP","03-Aug-2023","32","199.28","0.00","7113.725","-","0.000"
"USEP","03-Aug-2023","33","199.17","0.00","7115.161","-","0.000"
"USEP","03-Aug-2023","34","181.54","0.00","7082.707","-","0.000"
"USEP","03-Aug-2023","35","153.16","0.00","7028.917","-","0.000"
"USEP","03-Aug-2023","36","134.96","0.00","6978.705","-","0.000"
"USEP","03-Aug-2023","37","134.98","0.00","6926.008","-","0.000"
"USEP","03-Aug-2023","38","134.90","0.00","6891.009","-","0.000"
"USEP","03-Aug-2023","39","134.90","0.00","6892.406","-","0.000"
"USEP","03-Aug-2023","40","134.90","0.00","6908.310","-","0.000"
"USEP","03-Aug-2023","41","134.91","0.00","6912.987","-","0.000"
"USEP","03-Aug-2023","42","134.92","0.00","6893.529","-","0.000"
"USEP","03-Aug-2023","43","132.13","0.00","6821.971","-","0.000"
"USEP","03-Aug-2023","44","131.74","0.00","6716.090","-","0.000"
"USEP","03-Aug-2023","45","125.94","0.00","6556.538","-","0.000"
"USEP","03-Aug-2023","46","122.01","0.00","6411.081","-","0.000"
"USEP","03-Aug-2023","47","121.99","0.00","6260.684","-","0.000"
"USEP","03-Aug-2023","48","121.71","0.00","6114.591","-","0.000"
"USEP","04-Aug-2023","1","121.06","0.00","5966.351","-","0.000"
"USEP","04-Aug-2023","2","121.06","0.00","5852.901","-","0.000"
"USEP","04-Aug-2023","3","116.61","0.00","5770.210","-","0.000"
"USEP","04-Aug-2023","4","111.79","0.00","5715.227","-","0.000"
"USEP","04-Aug-2023","5","116.09","0.00","5698.170","-","0.000"
"USEP","04-Aug-2023","6","111.79","0.00","5650.154","-","0.000"
"USEP","04-Aug-2023","7","111.80","0.00","5617.188","-","0.000"
"USEP","04-Aug-2023","8","110.81","0.00","5595.470","-","0.000"
"USEP","04-Aug-2023","9","111.81","0.00","5600.166","-","0.000"
"USEP","04-Aug-2023","10","111.84","0.00","5617.835","-","0.000"
"USEP","04-Aug-2023","11","111.80","0.00","5690.814","-","0.000"
"USEP","04-Aug-2023","12","121.24","0.00","5834.760","-","0.000"
"USEP","04-Aug-2023","13","121.77","0.00","6020.991","-","0.000"
"USEP","04-Aug-2023","14","131.80","0.00","6194.583","-","0.000"
"USEP","04-Aug-2023","15","131.94","0.00","6379.373","-","0.000"
"USEP","04-Aug-2023","16","133.79","0.00","6596.184","-","0.000"
"USEP","04-Aug-2023","17","140.50","0.00","6780.924","-","0.000"
"USEP","04-Aug-2023","18","146.42","0.00","6866.627","-","0.000"
"USEP","04-Aug-2023","19","132.06","0.00","6875.727","-","0.000"
"USEP","04-Aug-2023","20","132.06","0.00","6907.137","-","0.000"
"USEP","04-Aug-2023","21","132.10","0.00","6953.572","-","0.000"
"USEP","04-Aug-2023","22","132.11","0.00","6977.244","-","0.000"
"USEP","04-Aug-2023","23","132.05","0.00","6918.846","-","0.000"
"USEP","04-Aug-2023","24","131.73","0.00","6854.738","-","0.000"
"USEP","04-Aug-2023","25","131.65","0.00","6824.068","-","0.000"
"USEP","04-Aug-2023","26","131.66","0.00","6817.781","-","0.000"
"USEP","04-Aug-2023","27","131.72","0.00","6836.598","-","0.000"
"USEP","04-Aug-2023","28","132.04","0.00","6881.800","-","0.000"
"USEP","04-Aug-2023","29","134.97","0.00","6964.849","-","0.000"
"USEP","04-Aug-2023","30","135.01","0.00","6978.819","-","0.000"
"USEP","04-Aug-2023","31","135.18","0.00","7016.050","-","0.000"
"USEP","04-Aug-2023","32","135.16","0.00","7008.610","-","0.000"
"USEP","04-Aug-2023","33","135.19","0.00","7020.398","-","0.000"
"USEP","04-Aug-2023","34","135.16","0.00","7029.240","-","0.000"
"USEP","04-Aug-2023","35","135.16","0.00","7062.534","-","0.000"
"USEP","04-Aug-2023","36","135.17","0.00","7042.271","-","0.000"
"USEP","04-Aug-2023","37","165.42","0.00","7025.676","-","0.000"
"USEP","04-Aug-2023","38","168.79","0.00","7055.516","-","0.000"
"USEP","04-Aug-2023","39","173.94","0.00","7065.302","-","0.000"
"USEP","04-Aug-2023","40","194.36","0.00","7097.399","-","0.000"
"USEP","04-Aug-2023","41","194.32","0.00","7097.324","-","0.000"
"USEP","04-Aug-2023","42","173.99","0.00","7054.855","-","0.000"
"USEP","04-Aug-2023","43","180.85","0.00","6978.750","-","0.000"
"USEP","04-Aug-2023","44","151.77","0.00","6859.793","-","0.000"
"USEP","04-Aug-2023","45","135.81","0.00","6697.840","-","0.000"
"USEP","04-Aug-2023","46","132.08","0.00","6566.697","-","0.000"
"USEP","04-Aug-2023","47","132.06","0.00","6417.189","-","0.000"
"USEP","04-Aug-2023","48","122.42","0.00","6171.920","-","0.000"
"USEP","05-Aug-2023","1","117.46","0.00","5927.013","-","0.000"
"USEP","05-Aug-2023","2","117.79","0.00","5832.469","-","0.000"
"USEP","05-Aug-2023","3","121.71","0.00","5861.524","-","0.000"
"USEP","05-Aug-2023","4","119.65","0.00","5779.593","-","0.000"
"USEP","05-Aug-2023","5","120.02","0.00","5731.419","-","0.000"
"USEP","05-Aug-2023","6","119.74","0.00","5693.612","-","0.000"
"USEP","05-Aug-2023","7","119.73","0.00","5673.111","-","0.000"
"USEP","05-Aug-2023","8","119.64","0.00","5650.577","-","0.000"
"USEP","05-Aug-2023","9","117.37","0.00","5619.529","-","0.000"
"USEP","05-Aug-2023","10","117.37","0.00","5624.171","-","0.000"
"USEP","05-Aug-2023","11","117.76","0.00","5661.551","-","0.000"
"USEP","05-Aug-2023","12","119.19","0.00","5716.648","-","0.000"
"USEP","05-Aug-2023","13","119.74","0.00","5792.088","-","0.000"
"USEP","05-Aug-2023","14","131.75","0.00","5881.115","-","0.000"
"USEP","05-Aug-2023","15","121.20","0.00","5953.121","-","0.000"
"USEP","05-Aug-2023","16","131.79","0.00","6079.483","-","0.000"
"USEP","05-Aug-2023","17","130.10","0.00","6225.790","-","0.000"
"USEP","05-Aug-2023","18","129.65","0.00","6290.653","-","0.000"
"USEP","05-Aug-2023","19","127.93","0.00","6356.044","-","0.000"
"USEP","05-Aug-2023","20","131.74","0.00","6448.227","-","0.000"
"USEP","05-Aug-2023","21","131.74","0.00","6504.522","-","0.000"
"USEP","05-Aug-2023","22","131.75","0.00","6486.203","-","0.000"
"USEP","05-Aug-2023","23","127.92","0.00","6455.588","-","0.000"
"USEP","05-Aug-2023","24","119.89","0.00","6349.756","-","0.000"
"USEP","05-Aug-2023","25","117.60","0.00","6237.002","-","0.000"
"USEP","05-Aug-2023","26","117.84","0.00","6238.950","-","0.000"
"USEP","05-Aug-2023","27","117.84","0.00","6234.532","-","0.000"
"USEP","05-Aug-2023","28","119.55","0.00","6244.840","-","0.000"
"USEP","05-Aug-2023","29","117.34","0.00","6192.426","-","0.000"
"USEP","05-Aug-2023","30","119.57","0.00","6189.568","-","0.000"
"USEP","05-Aug-2023","31","119.57","0.00","6253.721","-","0.000"
"USEP","05-Aug-2023","32","119.90","0.00","6317.312","-","0.000"
"USEP","05-Aug-2023","33","126.70","0.00","6361.004","-","0.000"
"USEP","05-Aug-2023","34","125.65","0.00","6387.832","-","0.000"
"USEP","05-Aug-2023","35","126.71","0.00","6401.474","-","0.000"
"USEP","05-Aug-2023","36","126.07","0.00","6390.829","-","0.000"
"USEP","05-Aug-2023","37","127.94","0.00","6436.329","-","0.000"
"USEP","05-Aug-2023","38","131.76","0.00","6528.483","-","0.000"
"USEP","05-Aug-2023","39","136.04","0.00","6614.528","-","0.000"
"USEP","05-Aug-2023","40","136.21","0.00","6656.440","-","0.000"
"USEP","05-Aug-2023","41","131.77","0.00","6656.808","-","0.000"
"USEP","05-Aug-2023","42","131.85","0.00","6665.356","-","0.000"
"USEP","05-Aug-2023","43","131.79","0.00","6643.131","-","0.000"
"USEP","05-Aug-2023","44","131.77","0.00","6574.828","-","0.000"
"USEP","05-Aug-2023","45","131.65","0.00","6474.613","-","0.000"
"USEP","05-Aug-2023","46","127.98","0.00","6397.414","-","0.000"
"USEP","05-Aug-2023","47","129.05","0.00","6298.814","-","0.000"
"USEP","05-Aug-2023","48","127.90","0.00","6189.305","-","0.000"
"USEP","06-Aug-2023","1","120.41","0.00","6039.633","-","0.000"
"USEP","06-Aug-2023","2","119.16","0.00","5937.530","-","0.000"
"USEP","06-Aug-2023","3","119.48","0.00","5838.373","-","0.000"
"USEP","06-Aug-2023","4","119.47","0.00","5786.685","-","0.000"
"USEP","06-Aug-2023","5","123.46","0.00","5749.664","-","0.000"
"USEP","06-Aug-2023","6","119.11","0.00","5674.721","-","0.000"
"USEP","06-Aug-2023","7","119.07","0.00","5636.050","-","0.000"
"USEP","06-Aug-2023","8","116.93","0.00","5582.046","-","0.000"
"USEP","06-Aug-2023","9","113.82","0.00","5563.965","-","0.000"
"USEP","06-Aug-2023","10","112.67","0.00","5553.945","-","0.000"
"USEP","06-Aug-2023","11","113.92","0.00","5583.835","-","0.000"
"USEP","06-Aug-2023","12","114.23","0.00","5627.049","-","0.000"
"USEP","06-Aug-2023","13","117.45","0.00","5685.258","-","0.000"
"USEP","06-Aug-2023","14","118.30","0.00","5704.084","-","0.000"
"USEP","06-Aug-2023","15","117.42","0.00","5733.536","-","0.000"
"USEP","06-Aug-2023","16","118.17","0.00","5787.157","-","0.000"
"USEP","06-Aug-2023","17","118.17","0.00","5866.638","-","0.000"
"USEP","06-Aug-2023","18","118.26","0.00","5907.327","-","0.000"
"USEP","06-Aug-2023","19","118.24","0.00","5941.133","-","0.000"
"USEP","06-Aug-2023","20","117.69","0.00","5955.844","-","0.000"
"USEP","06-Aug-2023","21","108.30","0.00","5946.744","-","0.000"
"USEP","06-Aug-2023","22","107.75","0.00","5918.808","-","0.000"
"USEP","06-Aug-2023","23","104.95","0.00","5873.243","-","0.000"
"USEP","06-Aug-2023","24","104.33","0.00","5844.019","-","0.000"
"USEP","06-Aug-2023","25","104.33","0.00","5858.268","-","0.000"
"USEP","06-Aug-2023","26","105.36","0.00","5893.048","-","0.000"
"USEP","06-Aug-2023","27","107.67","0.00","5916.189","-","0.000"
"USEP","06-Aug-2023","28","108.74","0.00","5989.720","-","0.000"
"USEP","06-Aug-2023","29","117.66","0.00","6037.402","-","0.000"
"USEP","06-Aug-2023","30","112.65","0.00","6006.558","-","0.000"
"USEP","06-Aug-2023","31","108.73","0.00","5941.615","-","0.000"
"USEP","06-Aug-2023","32","111.26","0.00","5978.428","-","0.000"
"USEP","06-Aug-2023","33","117.67","0.00","6053.356","-","0.000"
"USEP","06-Aug-2023","34","119.22","0.00","6121.450","-","0.000"
"USEP","06-Aug-2023","35","119.76","0.00","6172.606","-","0.000"
"USEP","06-Aug-2023","36","119.85","0.00","6222.370","-","0.000"
"USEP","06-Aug-2023","37","129.83","0.00","6313.610","-","0.000"
"USEP","06-Aug-2023","38","131.74","0.00","6417.398","-","0.000"
"USEP","06-Aug-2023","39","131.79","0.00","6506.381","-","0.000"
"USEP","06-Aug-2023","40","133.37","0.00","6561.618","-","0.000"
"USEP","06-Aug-2023","41","136.21","0.00","6610.721","-","0.000"
"USEP","06-Aug-2023","42","136.22","0.00","6631.759","-","0.000"
"USEP","06-Aug-2023","43","136.22","0.00","6630.079","-","0.000"
"USEP","06-Aug-2023","44","132.31","0.00","6561.757","-","0.000"
"USEP","06-Aug-2023","45","131.78","0.00","6457.307","-","0.000"
"USEP","06-Aug-2023","46","131.78","0.00","6388.418","-","0.000"
"USEP","06-Aug-2023","47","131.77","0.00","6321.929","-","0.000"
"USEP","06-Aug-2023","48","135.25","0.00","6263.363","-","0.000"
"USEP","07-Aug-2023","1","142.74","0.00","6155.295","-","0.000"
"USEP","07-Aug-2023","2","147.98","0.00","6062.157","-","0.000"
"USEP","07-Aug-2023","3","131.82","0.00","5908.177","-","0.000"
"USEP","07-Aug-2023","4","127.43","0.00","5820.163","-","0.000"
"USEP","07-Aug-2023","5","124.94","0.00","5776.870","-","0.000"
"USEP","07-Aug-2023","6","123.92","0.00","5730.738","-","0.000"
"USEP","07-Aug-2023","7","121.78","0.00","5681.734","-","0.000"
"USEP","07-Aug-2023","8","121.78","0.00","5651.501","-","0.000"
"USEP","07-Aug-2023","9","121.78","0.00","5656.118","-","0.000"
"USEP","07-Aug-2023","10","121.78","0.00","5670.904","-","0.000"
"USEP","07-Aug-2023","11","121.75","0.00","5737.254","-","0.000"
"USEP","07-Aug-2023","12","127.39","0.00","5900.334","-","0.000"
"USEP","07-Aug-2023","13","128.40","0.00","6072.341","-","0.000"
"USEP","07-Aug-2023","14","132.00","0.00","6224.388","-","0.000"
"USEP","07-Aug-2023","15","138.24","0.00","6399.884","-","0.000"
"USEP","07-Aug-2023","16","161.98","0.00","6633.678","-","0.000"
"USEP","07-Aug-2023","17","134.99","0.00","6812.846","-","0.000"
"USEP","07-Aug-2023","18","146.43","0.00","6916.873","-","0.000"
"USEP","07-Aug-2023","19","132.07","0.00","6960.212","-","0.000"
"USEP","07-Aug-2023","20","132.06","0.00","6950.634","-","0.000"
"USEP","07-Aug-2023","21","132.11","0.00","6964.237","-","0.000"
"USEP","07-Aug-2023","22","135.05","0.00","6965.982","-","0.000"
"USEP","07-Aug-2023","23","132.03","0.00","6892.232","-","0.000"
"USEP","07-Aug-2023","24","123.94","0.00","6781.376","-","0.000"
"USEP","07-Aug-2023","25","123.93","0.00","6771.709","-","0.000"
"USEP","07-Aug-2023","26","128.70","0.00","6814.283","-","0.000"
"USEP","07-Aug-2023","27","131.72","0.00","6866.994","-","0.000"
"USEP","07-Aug-2023","28","132.09","0.00","6905.775","-","0.000"
"USEP","07-Aug-2023","29","135.15","0.00","6992.358","-","0.000"
"USEP","07-Aug-2023","30","148.28","0.00","7025.990","-","0.000"
"USEP","07-Aug-2023","31","148.28","0.00","7025.234","-","0.000"
"USEP","07-Aug-2023","32","153.40","0.00","7046.536","-","0.000"
"USEP","07-Aug-2023","33","135.17","0.00","7070.903","-","0.000"
"USEP","07-Aug-2023","34","148.46","0.00","7090.624","-","0.000"
"USEP","07-Aug-2023","35","148.33","0.00","7089.506","-","0.000"
"USEP","07-Aug-2023","36","135.18","0.00","7045.964","-","0.000"
"USEP","07-Aug-2023","37","135.18","0.00","7031.621","-","0.000"
"USEP","07-Aug-2023","38","179.35","0.00","7069.785","-","0.000"
"USEP","07-Aug-2023","39","199.42","0.00","7087.628","-","0.000"
"USEP","07-Aug-2023","40","244.42","0.00","7117.810","-","0.000"
"USEP","07-Aug-2023","41","213.62","0.00","7092.742","-","0.000"
"USEP","07-Aug-2023","42","203.48","0.00","7070.749","-","0.000"
"USEP","07-Aug-2023","43","153.49","0.00","6992.318","-","0.000"
"USEP","07-Aug-2023","44","135.10","0.00","6878.728","-","0.000"
"USEP","07-Aug-2023","45","157.17","0.00","6737.839","-","0.000"
"USEP","07-Aug-2023","46","134.96","0.00","6624.155","-","0.000"
"USEP","07-Aug-2023","47","135.40","0.00","6473.301","-","0.000"
"USEP","07-Aug-2023","48","132.11","0.00","6318.823","-","0.000"
"USEP","08-Aug-2023","1","134.30","0.00","6158.128","-","0.000"
"USEP","08-Aug-2023","2","132.85","0.00","6037.223","-","0.000"
"USEP","08-Aug-2023","3","134.86","0.00","5957.126","-","0.000"
"USEP","08-Aug-2023","4","139.24","0.00","5897.929","-","0.000"
"USEP","08-Aug-2023","5","140.91","0.00","5865.708","-","0.000"
"USEP","08-Aug-2023","6","146.31","0.00","5810.298","-","0.000"
"USEP","08-Aug-2023","7","140.90","0.00","5758.520","-","0.000"
"USEP","08-Aug-2023","8","133.97","0.00","5725.206","-","0.000"
"USEP","08-Aug-2023","9","134.51","0.00","5729.520","-","0.000"
"USEP","08-Aug-2023","10","139.15","0.00","5767.004","-","0.000"
"USEP","08-Aug-2023","11","140.85","0.00","5832.250","-","0.000"
"USEP","08-Aug-2023","12","152.33","0.00","5992.001","-","0.000"
"USEP","08-Aug-2023","13","140.92","0.00","6158.238","-","0.000"
"USEP","08-Aug-2023","14","144.83","0.00","6314.599","-","0.000"
"USEP","08-Aug-2023","15","148.01","0.00","6478.475","-","0.000"
"USEP","08-Aug-2023","16","171.02","0.00","6688.248","-","0.000"
"USEP","08-Aug-2023","17","162.46","0.00","6853.456","-","0.000"
"USEP","08-Aug-2023","18","168.12","0.00","6937.717","-","0.000"
"USEP","08-Aug-2023","19","162.45","0.00","6956.683","-","0.000"
"USEP","08-Aug-2023","20","153.37","0.00","6958.378","-","0.000"
"USEP","08-Aug-2023","21","166.59","0.00","6987.944","-","0.000"
"USEP","08-Aug-2023","22","168.09","0.00","6994.341","-","0.000"
"USEP","08-Aug-2023","23","150.39","0.00","6951.440","-","0.000"
"USEP","08-Aug-2023","24","141.23","0.00","6883.162","-","0.000"
"USEP","08-Aug-2023","25","138.12","0.00","6858.585","-","0.000"
"USEP","08-Aug-2023","26","138.04","0.00","6866.065","-","0.000"
"USEP","08-Aug-2023","27","138.01","0.00","6908.360","-","0.000"
"USEP","08-Aug-2023","28","194.28","0.00","6971.349","-","0.000"
"USEP","08-Aug-2023","29","174.02","0.00","6998.297","-","0.000"
"USEP","08-Aug-2023","30","162.51","0.00","7001.736","-","0.000"
"USEP","08-Aug-2023","31","194.29","0.00","7051.048","-","0.000"
"USEP","08-Aug-2023","32","223.43","0.00","7109.674","-","0.000"
"USEP","08-Aug-2023","33","240.40","0.00","7116.230","-","0.000"
"USEP","08-Aug-2023","34","223.35","0.00","7112.150","-","0.000"
"USEP","08-Aug-2023","35","199.40","0.00","7090.972","-","0.000"
"USEP","08-Aug-2023","36","162.56","0.00","7030.597","-","0.000"
"USEP","08-Aug-2023","37","154.43","0.00","6991.418","-","0.000"
"USEP","08-Aug-2023","38","152.53","0.00","6986.707","-","0.000"
"USEP","08-Aug-2023","39","301.60","0.00","6997.904","-","0.000"
"USEP","08-Aug-2023","40","310.74","0.00","7006.984","-","0.000"
"USEP","08-Aug-2023","41","198.54","0.00","6986.289","-","0.000"
"USEP","08-Aug-2023","42","163.32","0.00","6947.071","-","0.000"
"USEP","08-Aug-2023","43","138.46","0.00","6862.397","-","0.000"
"USEP","08-Aug-2023","44","134.98","0.00","6737.382","-","0.000"
"USEP","08-Aug-2023","45","138.23","0.00","6594.156","-","0.000"
"USEP","08-Aug-2023","46","138.11","0.00","6472.332","-","0.000"
"USEP","08-Aug-2023","47","138.10","0.00","6334.747","-","0.000"
"USEP","08-Aug-2023","48","137.92","0.00","6161.110","-","0.000"
